time,x,y
4.778555711142228546e+01,8.913601031218648885e+00,1.509371145233855671e+01
4.780156031206241352e+01,8.770763788412901718e+00,1.455064781918060035e+01
4.781756351270254157e+01,8.551215794495682587e+00,1.406537911598633528e+01
4.783356671334266963e+01,8.304919445978717008e+00,1.348217519463046266e+01
4.784956991398279769e+01,8.160442076346999585e+00,1.296604167944050978e+01
4.786557311462292574e+01,8.089123046924592941e+00,1.246384374475126400e+01
4.788157631526305380e+01,7.938971001922034532e+00,1.191795382095014055e+01
4.789757951590318186e+01,7.833010282026030779e+00,1.134124802435576029e+01
4.791358271654330991e+01,7.724493710556957993e+00,1.089223157120454388e+01
4.792958591718343797e+01,7.737246353789546838e+00,1.024879178629675813e+01
4.794558911782356603e+01,7.637298827528377743e+00,9.782036120227168396e+00
4.796159231846369408e+01,7.533348774371506629e+00,9.321111111822510509e+00
4.797759551910382214e+01,7.516761917269400683e+00,8.825045773335018495e+00
4.799359871974395020e+01,7.470727732379524255e+00,8.365094738543364272e+00
4.800960192038407826e+01,7.398915485354337740e+00,7.909484919519754520e+00
4.802560512102420631e+01,7.456739287676432681e+00,7.580008034266398020e+00
4.804160832166433437e+01,7.544821971153561790e+00,7.168166012127577424e+00
4.805761152230446243e+01,7.418083443860678194e+00,6.748397022095540265e+00
4.807361472294459048e+01,7.520134675714522210e+00,6.415163789003679007e+00
4.808961792358471854e+01,7.473133841533262434e+00,6.099224933680729599e+00
4.810562112422484660e+01,7.564598219594490303e+00,5.829087194440792707e+00
4.812162432486497465e+01,7.563660081942447100e+00,5.514006655810335999e+00
4.813762752550510271e+01,7.693330933411465899e+00,5.285973192227992001e+00
4.815363072614523077e+01,7.776857041312543295e+00,5.025318628516125763e+00
4.816963392678535882e+01,7.790704849488233386e+00,4.869981525540807432e+00
4.818563712742548688e+01,7.854021962887440367e+00,4.624730602016095204e+00
4.820164032806561494e+01,7.907798384991941987e+00,4.394730338712206752e+00
4.821764352870574299e+01,7.944516866999618898e+00,4.182885118626862742e+00
4.823364672934587105e+01,8.073508784884245060e+00,3.951338998914283529e+00
4.824964992998599911e+01,8.187438257599970015e+00,3.771341967025494846e+00
4.826565313062612717e+01,8.162094105400278465e+00,3.746199721148787187e+00
4.828165633126625522e+01,8.385767790957904921e+00,3.436969694443019474e+00
4.829765953190638328e+01,8.575448971757390737e+00,3.457987701091775445e+00
4.831366273254651134e+01,8.626406252062475133e+00,3.243042397138644173e+00
4.832966593318663939e+01,8.688006404978587227e+00,3.161742477951918762e+00
4.834566913382676745e+01,8.823343050477305383e+00,3.135521976921086917e+00
4.836167233446689551e+01,8.994651581459587320e+00,2.972576013662071137e+00
4.837767553510702356e+01,9.092434079365496302e+00,2.831046205337976129e+00
4.839367873574715162e+01,9.293265776925606403e+00,2.729128871021108349e+00
4.840968193638727968e+01,9.458541316455900017e+00,2.672914833515824817e+00
4.842568513702740773e+01,9.577930201469300187e+00,2.604637710363430614e+00
4.844168833766753579e+01,9.758319567194511990e+00,2.522472380171400630e+00
4.845769153830766385e+01,9.863919287035287198e+00,2.540178201028900240e+00
4.847369473894779190e+01,9.930573313595379759e+00,2.463864640577365872e+00
4.848969793958791996e+01,1.019431517414904320e+01,2.412856418651326162e+00
4.850570114022804802e+01,1.033975507267651572e+01,2.301908899387684393e+00
4.852170434086817608e+01,1.052658185238333033e+01,2.366696851879385388e+00
4.853770754150830413e+01,1.063759975598586927e+01,2.357029139937895312e+00
4.855371074214843219e+01,1.085263341579191199e+01,2.357816237909380330e+00
4.856971394278856025e+01,1.106795101327208997e+01,2.425043377236266284e+00
4.858571714342868830e+01,1.125717661684592485e+01,2.369696419229347040e+00
4.860172034406881636e+01,1.148142495399506302e+01,2.341580000383689075e+00
4.861772354470894442e+01,1.158713288312044121e+01,2.253622560206071324e+00
4.863372674534907247e+01,1.179803467164961006e+01,2.397842958955772819e+00
4.864972994598920053e+01,1.204864143938891452e+01,2.427310779477583669e+00
4.866573314662932859e+01,1.215603673494410408e+01,2.600805606900824962e+00
4.868173634726945664e+01,1.240390920082847082e+01,2.489026582520122766e+00
4.869773954790958470e+01,1.250182588802025663e+01,2.511706752902161277e+00
4.871374274854971276e+01,1.283519346133076589e+01,2.638378841573659095e+00
4.872974594918984081e+01,1.300407047940803729e+01,2.722177911497023928e+00
4.874574914982996887e+01,1.314384842687023891e+01,2.754044364892336727e+00
4.876175235047009693e+01,1.341489484550544731e+01,2.857572319147131612e+00
4.877775555111022499e+01,1.355548580526430769e+01,2.956903116830264633e+00
4.879375875175035304e+01,1.377252555281899404e+01,3.149549111798183976e+00
4.880976195239048110e+01,1.398097478676633543e+01,3.252795943895834707e+00
4.882576515303060916e+01,1.409996626257335173e+01,3.297493226594093496e+00
4.884176835367073721e+01,1.440112353457181094e+01,3.523808618175475083e+00
4.885777155431086527e+01,1.453483536153113675e+01,3.662390586794635361e+00
4.887377475495099333e+01,1.477292907697162683e+01,3.880331469732785532e+00
4.888977795559112138e+01,1.484231733014230770e+01,4.051538379145711133e+00
4.890578115623124944e+01,1.500638886634958524e+01,4.346525663269794393e+00
4.892178435687137750e+01,1.520076582258981546e+01,4.584081287228098489e+00
4.893778755751150555e+01,1.540071754638112012e+01,4.858682499215757566e+00
4.895379075815163361e+01,1.543311678198298154e+01,5.176421505120183397e+00
4.896979395879176167e+01,1.556723855450647775e+01,5.392920127734330826e+00
4.898579715943188972e+01,1.557743504252628775e+01,5.879013599595424466e+00
4.900180036007201778e+01,1.574490900862638654e+01,6.224496987442501350e+00
4.901780356071214584e+01,1.573191708617676987e+01,6.600507481448401492e+00
4.903380676135227390e+01,1.579171319328100154e+01,7.145347786103249277e+00
4.904980996199240195e+01,1.582420416748918335e+01,7.606234683658846585e+00
4.906581316263253001e+01,1.574304634506605893e+01,8.206119778492089623e+00
4.908181636327265807e+01,1.571921220817421982e+01,8.725814314492504664e+00
4.909781956391278612e+01,1.556807230927112151e+01,9.290647546602054163e+00
4.911382276455291418e+01,1.560928736030380826e+01,1.000318709910782289e+01
4.912982596519304224e+01,1.539463982987234125e+01,1.060475947941094432e+01
4.914582916583317029e+01,1.524343017765641051e+01,1.134743938770363236e+01
4.916183236647329124e+01,1.491450980395007697e+01,1.191221491475167582e+01
4.917783556711341930e+01,1.465146463261348764e+01,1.262733639891065529e+01
4.919383876775354736e+01,1.463908093447465397e+01,1.324974317790959333e+01
4.920984196839367542e+01,1.428820884962133775e+01,1.392656202453231806e+01
4.922584516903380347e+01,1.403794310396015455e+01,1.440998085570800669e+01
4.924184836967393153e+01,1.363821619893511716e+01,1.510706114848384729e+01
4.925785157031405959e+01,1.329732445168152744e+01,1.558184713549314893e+01
4.927385477095418764e+01,1.291955551361507837e+01,1.606323098734285892e+01
4.928985797159431570e+01,1.261541467416643947e+01,1.652936293135817891e+01
4.930586117223444376e+01,1.224284701505229478e+01,1.674261790164586827e+01
4.932186437287457181e+01,1.187833208729151657e+01,1.707521278686294153e+01
4.933786757351469987e+01,1.148323171785228070e+01,1.716509677000524903e+01
4.935387077415482793e+01,1.119609630475502016e+01,1.719681984081597292e+01
4.936987397479495598e+01,1.080927399346146522e+01,1.719865134655011474e+01
4.938587717543508404e+01,1.051624207112304532e+01,1.698455930719509155e+01
4.940188037607521210e+01,1.019199633277124306e+01,1.686813919188723787e+01
4.941788357671534015e+01,9.878323989553715379e+00,1.667756325544530682e+01
4.943388677735546821e+01,9.630479393390270815e+00,1.641515568950308435e+01
4.944988997799559627e+01,9.367394401892180866e+00,1.582453765177731064e+01
4.946589317863572433e+01,9.069068271188044150e+00,1.551316105333503792e+01
4.948189637927585238e+01,8.881070223934813157e+00,1.509015885510674515e+01
4.949789957991598044e+01,8.579470825382564669e+00,1.455085227298554607e+01
4.951390278055610850e+01,8.492567292719355621e+00,1.401953484979082454e+01
4.952990598119623655e+01,8.308874488691154525e+00,1.345946163195884715e+01
4.954590918183636461e+01,8.096365103041788913e+00,1.301717060227637113e+01
4.956191238247649267e+01,7.985917016708222960e+00,1.242800760412685612e+01
4.957791558311662072e+01,7.906016267416736909e+00,1.182287691227042359e+01
4.959391878375674878e+01,7.907692149323371389e+00,1.128064829830860738e+01
4.960992198439687684e+01,7.783353253724401455e+00,1.075388429616724295e+01
4.962592518503700489e+01,7.681193295053514447e+00,1.022235412498951135e+01
4.964192838567713295e+01,7.540110959128005774e+00,9.703972948459558268e+00
4.965793158631726101e+01,7.583128907876859337e+00,9.278275322385317381e+00
4.967393478695738906e+01,7.524160461169654646e+00,8.779615434718714084e+00
4.968993798759751712e+01,7.492853707243618544e+00,8.388081950471901749e+00
4.970594118823764518e+01,7.475939817977182322e+00,7.927867175832265190e+00
4.972194438887777324e+01,7.391490728763754348e+00,7.481262822965415893e+00
4.973794758951790129e+01,7.431578848939317083e+00,7.083758658890294768e+00
4.975395079015802935e+01,7.491546589964703351e+00,6.854166445806158414e+00
4.976995399079815741e+01,7.568244558446368231e+00,6.447022169535406633e+00
4.978595719143828546e+01,7.481777730843365504e+00,6.126081090242670335e+00
4.980196039207841352e+01,7.650309305827533990e+00,5.736753018771771018e+00
4.981796359271854158e+01,7.573695559573231151e+00,5.373547500170017699e+00
4.983396679335866963e+01,7.588434696980081107e+00,5.333316737366414984e+00
4.984996999399879769e+01,7.821952559848511122e+00,5.024893611799721604e+00
4.986597319463892575e+01,7.810405698153409126e+00,4.722131789917839662e+00
4.988197639527905380e+01,7.904035925069450741e+00,4.520935895834353957e+00
4.989797959591918186e+01,8.039020113667866951e+00,4.374821495651771919e+00
4.991398279655930992e+01,8.075378973082353085e+00,4.143541917258087182e+00
4.992998599719943797e+01,8.081324213262421452e+00,4.017931678379525806e+00
4.994598919783956603e+01,8.187329117953570545e+00,3.726804960564492841e+00
4.996199239847969409e+01,8.369297622070902776e+00,3.681574329135351320e+00
4.997799559911982215e+01,8.412543394729675938e+00,3.523032562037021087e+00
4.999399879975995020e+01,8.651415290215847875e+00,3.250407248567267704e+00
5.001000200040007826e+01,8.633810918677051305e+00,3.269483820142687236e+00
5.002600520104020632e+01,8.743679638495370554e+00,3.095023581132786195e+00
5.004200840168033437e+01,8.958524568265511689e+00,3.150016827128775176e+00
5.005801160232046243e+01,9.061508494691777216e+00,3.007202809747486327e+00
5.007401480296059049e+01,9.110577693694159152e+00,2.843530930121583644e+00
5.009001800360071854e+01,9.301913187267622618e+00,2.822055817860351201e+00
5.010602120424084660e+01,9.412766760675690847e+00,2.778171135892962607e+00
5.012202440488097466e+01,9.591337807322339870e+00,2.693418073476693042e+00
5.013802760552110271e+01,9.803225175871526531e+00,2.624094918353204520e+00
5.015403080616123077e+01,9.833729868002158980e+00,2.482867613974511389e+00
5.017003400680135883e+01,1.000615295843934760e+01,2.497660451333890030e+00
5.018603720744148688e+01,1.019612308310269455e+01,2.445014296101764018e+00
5.020204040808161494e+01,1.037934176186490376e+01,2.442256214208891496e+00
5.021804360872174300e+01,1.056267706970502118e+01,2.391917065129071762e+00
5.023404680936187106e+01,1.076447730850315132e+01,2.282643624916769198e+00
5.025005001000199911e+01,1.090133592069089019e+01,2.390279464782148811e+00
5.026605321064212717e+01,1.109385564834873961e+01,2.470596185578049386e+00
5.028205641128225523e+01,1.129280010045391336e+01,2.393715914500246900e+00
5.029805961192238328e+01,1.141156552581959005e+01,2.424303798342852811e+00
5.031406281256251134e+01,1.160965075499371579e+01,2.383464671007093916e+00
5.033006601320263940e+01,1.186969140946774637e+01,2.439991520516995749e+00
5.034606921384276745e+01,1.202487339087484486e+01,2.455193085290840571e+00
5.036207241448289551e+01,1.215718390218956912e+01,2.387330356185587643e+00
5.037807561512302357e+01,1.242036250739486469e+01,2.566253085441978055e+00
5.039407881576315162e+01,1.260424254176337477e+01,2.529344865295520162e+00
5.041008201640327968e+01,1.276804190345152357e+01,2.639494733807374871e+00
5.042608521704340774e+01,1.291846263669741290e+01,2.703721657112248433e+00
5.044208841768353579e+01,1.319959144948421148e+01,2.788778353416982103e+00
5.045809161832366385e+01,1.332894444296414527e+01,2.861839766290856346e+00
5.047409481896379191e+01,1.355053326221255361e+01,2.915382383037391278e+00
5.049009801960391997e+01,1.371350707951135561e+01,3.086865674315520724e+00
5.050610122024404802e+01,1.393669857542836255e+01,3.317999547384990588e+00
5.052210442088417608e+01,1.416990216701174710e+01,3.370602240516062054e+00
5.053810762152430414e+01,1.434754673305279304e+01,3.479208761053735000e+00
5.055411082216443219e+01,1.457044603441950059e+01,3.710577390389036889e+00
5.057011402280456025e+01,1.473477143504041820e+01,3.896109303334749807e+00
5.058611722344468831e+01,1.478155601618021464e+01,4.114412108311057636e+00
5.060212042408481636e+01,1.501774995236373655e+01,4.319438807231821720e+00
5.061812362472494442e+01,1.522536839954588750e+01,4.559594176308888080e+00
5.063412682536507248e+01,1.524921815649210011e+01,4.877793971090360614e+00
5.065013002600520053e+01,1.553806403685768167e+01,5.098423016871126201e+00
5.066613322664532859e+01,1.555862418765824806e+01,5.480273707401742023e+00
5.068213642728545665e+01,1.569413625680007307e+01,5.865270269481628773e+00
5.069813962792558470e+01,1.563921080519424223e+01,6.161735507860534256e+00
5.071414282856571276e+01,1.582783090531013492e+01,6.693424748678860503e+00
5.073014602920584082e+01,1.574722685469401107e+01,7.150236083126380038e+00
5.074614922984596888e+01,1.578955508264110996e+01,7.618026900070306695e+00
5.076215243048609693e+01,1.575763712331951005e+01,8.227249222743282075e+00
5.077815563112622499e+01,1.565762872514936532e+01,8.810488051210384697e+00
5.079415883176635305e+01,1.561106603091584333e+01,9.364879436414216940e+00
5.081016203240648110e+01,1.560905825143730041e+01,9.924786098377145649e+00
5.082616523304660916e+01,1.539492638272695402e+01,1.064398765351466736e+01
5.084216843368673722e+01,1.527358068398346802e+01,1.124430575844422187e+01
5.085817163432686527e+01,1.510021028306526603e+01,1.186040067972164458e+01
5.087417483496699333e+01,1.481085972883081148e+01,1.257649790793535693e+01
5.089017803560712139e+01,1.453473584079445224e+01,1.333346544198056094e+01
5.090618123624724944e+01,1.424831819414586498e+01,1.398889900732179825e+01
5.092218443688737750e+01,1.396673514970828123e+01,1.458415343597889802e+01
5.093818763752750556e+01,1.365856765646345217e+01,1.501889318183757283e+01
5.095419083816763361e+01,1.337320831467987681e+01,1.557050590236627308e+01
5.097019403880776167e+01,1.294973731919472648e+01,1.612362488211841693e+01
5.098619723944788973e+01,1.249443478861324230e+01,1.648479393376641511e+01
5.100220044008801779e+01,1.218414187132603921e+01,1.676519686489452354e+01
5.101820364072814584e+01,1.186432984136670932e+01,1.704707857169181651e+01
5.103420684136827390e+01,1.149460129223582605e+01,1.718407106049015454e+01
5.105021004200840196e+01,1.107279152343689255e+01,1.724278943525772334e+01
5.106621324264853001e+01,1.074226142335990097e+01,1.716311631701089269e+01
5.108221644328865807e+01,1.044619936799723270e+01,1.699728331810765525e+01
5.109821964392878613e+01,1.018966191428536838e+01,1.695160191204617206e+01
5.111422284456891418e+01,9.848512159796102949e+00,1.664209620756440700e+01
5.113022604520904224e+01,9.547134698794657481e+00,1.630652041082783654e+01
5.114622924584917030e+01,9.408781310715488289e+00,1.593288534967952685e+01
5.116223244648929835e+01,9.032009349330822445e+00,1.546954064280063079e+01
5.117823564712942641e+01,8.845125805794362250e+00,1.498153587268854636e+01
5.119423884776955447e+01,8.755180531754691131e+00,1.446799255046532373e+01
5.121024204840968252e+01,8.436610030365519819e+00,1.400801219448598189e+01
5.122624524904981058e+01,8.265757463737603672e+00,1.338230622583072282e+01
5.124224844968993864e+01,8.055525310464425104e+00,1.282531506021673273e+01
5.125825165033006670e+01,7.994005923637030442e+00,1.230874223425517933e+01
5.127425485097019475e+01,7.932196603202183560e+00,1.180495639213386383e+01
5.129025805161032281e+01,7.882440995690683572e+00,1.128258143885141784e+01
5.130626125225045087e+01,7.706592437464645506e+00,1.073193734835433588e+01
5.132226445289057892e+01,7.759812661341253914e+00,1.022030635721856484e+01
5.133826765353070698e+01,7.630110277377440298e+00,9.780023338022266088e+00
5.135427085417083504e+01,7.515808597172665806e+00,9.266235884391825550e+00
5.137027405481096309e+01,7.529494923646850246e+00,8.745008952854943729e+00
5.138627725545109115e+01,7.554993802982008511e+00,8.273179240561441716e+00
5.140228045609121921e+01,7.453141302940760937e+00,7.875490878270259287e+00
5.141828365673134726e+01,7.395669176631589181e+00,7.542017237424779807e+00
5.143428685737147532e+01,7.455944252525275040e+00,7.042268620778886046e+00
5.145029005801160338e+01,7.449364473624042304e+00,6.702816698106003557e+00
5.146629325865173143e+01,7.573080156070958857e+00,6.430725487566983922e+00
5.148229645929185949e+01,7.594024706136686120e+00,6.086639819169904264e+00
5.149829965993198755e+01,7.594270375103343795e+00,5.726694900325716375e+00
5.151430286057211561e+01,7.651252195835598791e+00,5.469328681392704894e+00
5.153030606121224366e+01,7.694223725234027533e+00,5.213311891527347086e+00
5.154630926185237172e+01,7.675442858843450900e+00,5.046419171337021226e+00
5.156231246249249978e+01,7.775481425193905061e+00,4.843502711303476538e+00
5.157831566313262783e+01,7.875346933471436550e+00,4.522758472758226844e+00
5.159431886377275589e+01,7.975668894306816803e+00,4.348927403247344614e+00
5.161032206441288395e+01,8.063806667070583245e+00,4.126618308561170956e+00
5.162632526505301200e+01,8.145794764425012602e+00,3.911153140282702001e+00
5.164232846569314006e+01,8.154329705390033212e+00,3.872468707917226638e+00
5.165833166633326812e+01,8.343466697179341196e+00,3.635932146264392983e+00
5.167433486697339617e+01,8.345262937204582343e+00,3.555837432458116343e+00
5.169033806761352423e+01,8.530812638186000996e+00,3.295317444887405856e+00
5.170634126825365229e+01,8.629048729956446451e+00,3.279860563071540724e+00
5.172234446889378034e+01,8.778441881838087824e+00,3.189402793935679714e+00
5.173834766953390840e+01,8.721732666372778553e+00,3.085643469367354452e+00
5.175435087017403646e+01,8.993310320112653855e+00,2.954987014965933856e+00
5.177035407081416452e+01,9.138215172615151261e+00,2.880125070625070727e+00
5.178635727145429257e+01,9.329371455164293891e+00,2.830358356145435295e+00
5.180236047209442063e+01,9.445282487439055075e+00,2.744111454049229959e+00
5.181836367273454869e+01,9.607228534998926150e+00,2.612443626579360245e+00
5.183436687337467674e+01,9.731375937011868871e+00,2.648812651752264546e+00
5.185037007401480480e+01,9.784338129261815453e+00,2.616748652346912785e+00
5.186637327465493286e+01,1.004017529845961931e+01,2.550109169286212119e+00
5.188237647529506091e+01,1.020044471145631348e+01,2.392958590425874110e+00
5.189837967593518897e+01,1.029780686202513706e+01,2.403452082806261991e+00
5.191438287657531703e+01,1.047502711535531539e+01,2.453422282276473076e+00
5.193038607721544508e+01,1.064333033734025591e+01,2.303863929321103399e+00
5.194638927785557314e+01,1.093889106319858051e+01,2.373991217228641482e+00
5.196239247849570120e+01,1.102461749761456389e+01,2.345862852768865636e+00
5.197839567913582925e+01,1.124752874692622839e+01,2.377785449975882592e+00
5.199439887977595731e+01,1.142250420564238844e+01,2.261366123047938270e+00
5.201040208041608537e+01,1.158634585632329994e+01,2.334971274189478141e+00
5.202640528105621343e+01,1.181025152610216544e+01,2.443808135299966100e+00
5.204240848169634148e+01,1.201122011793946598e+01,2.440983240897454998e+00
5.205841168233646954e+01,1.219947598850890991e+01,2.393480483246483992e+00
5.207441488297659760e+01,1.244452616353518515e+01,2.569693257201156378e+00
5.209041808361672565e+01,1.263723948165064392e+01,2.596645842475748811e+00
5.210642128425685371e+01,1.275753232494060363e+01,2.628092013569895080e+00
5.212242448489698177e+01,1.298785606493218125e+01,2.671192852121959671e+00
5.213842768553710982e+01,1.327648697935042321e+01,2.814266303248766921e+00
5.215443088617723788e+01,1.348127535541346234e+01,2.933191438060417155e+00
5.217043408681736594e+01,1.361055955438576071e+01,2.971144996413613182e+00
5.218643728745749399e+01,1.379882535385967124e+01,3.074168878304011976e+00
5.220244048809762205e+01,1.393961542726256297e+01,3.176592284670957778e+00
5.221844368873775011e+01,1.419121469696868587e+01,3.303118859632094395e+00
5.223444688937787816e+01,1.435228782984285623e+01,3.451689308406014067e+00
5.225045009001800622e+01,1.460228160146323440e+01,3.690297837931460379e+00
5.226645329065813428e+01,1.470383658972001228e+01,3.901253982444703894e+00
5.228245649129826234e+01,1.486037427705702463e+01,4.032880015429372023e+00
5.229845969193839039e+01,1.501443654057003130e+01,4.408041864671814025e+00
5.231446289257851845e+01,1.519961117117868277e+01,4.648634664850563425e+00
5.233046609321864651e+01,1.544487108840461254e+01,4.887441823242302696e+00
5.234646929385877456e+01,1.543203165860732895e+01,5.248263437000982634e+00
5.236247249449890262e+01,1.555090093295812714e+01,5.470718285696099414e+00
5.237847569513903068e+01,1.557021332466793062e+01,5.855919085227983878e+00
5.239447889577915873e+01,1.572026379267197704e+01,6.274117086056624437e+00
5.241048209641928679e+01,1.573823378751542279e+01,6.665734970685385008e+00
5.242648529705941485e+01,1.576098979548524248e+01,7.194846891032159242e+00
5.244248849769954290e+01,1.569730349884633114e+01,7.650201663199061919e+00
5.245849169833967096e+01,1.587404490109561728e+01,8.281844276252197545e+00
5.247449489897979902e+01,1.578018647805374108e+01,8.691376329688720759e+00
5.249049809961992707e+01,1.562920280937808926e+01,9.415884295154363315e+00
5.250650130026005513e+01,1.552328791477033398e+01,1.006004445316123608e+01
5.252250450090018319e+01,1.540533935698309520e+01,1.069298051686925177e+01
5.253850770154031125e+01,1.526602831803151261e+01,1.124101586244392692e+01
5.255451090218043930e+01,1.503034536569365542e+01,1.194134008362060406e+01
5.257051410282056736e+01,1.480464988844134844e+01,1.273761922121908974e+01
5.258651730346069542e+01,1.452074820294487800e+01,1.325481010881367538e+01
5.260252050410082347e+01,1.417280260984887263e+01,1.397497276142863853e+01
5.261852370474095153e+01,1.390362135789725784e+01,1.466995495491839918e+01
5.263452690538107959e+01,1.359466164407136723e+01,1.525313837199632161e+01
5.265053010602120764e+01,1.326696846629150528e+01,1.562458237511564185e+01
5.266653330666133570e+01,1.302554822218707287e+01,1.612172404250288693e+01
5.268253650730146376e+01,1.262804015603685137e+01,1.659505793381225303e+01
5.269853970794159181e+01,1.218216160441784801e+01,1.686011150175378503e+01
5.271454290858171987e+01,1.187672259610675596e+01,1.711309986815490802e+01
5.273054610922184793e+01,1.145704034496834645e+01,1.711964353261031846e+01
5.274654930986197598e+01,1.117861420279767870e+01,1.724664737796898706e+01
5.276255251050210404e+01,1.068716629894162828e+01,1.723038777089939444e+01
5.277855571114223210e+01,1.038447640012476469e+01,1.703702018931321049e+01
5.279455891178236016e+01,1.011204817934003231e+01,1.684181467235501373e+01
5.281056211242248111e+01,9.844866590777453297e+00,1.653970915475186132e+01
5.282656531306260916e+01,9.620583644939751267e+00,1.628206151279492175e+01
5.284256851370273722e+01,9.342615884542855298e+00,1.593080314705727574e+01
5.285857171434286528e+01,9.133844197972965873e+00,1.544394617439873230e+01
5.287457491498299333e+01,8.859708936141071689e+00,1.493412218572523464e+01
5.289057811562312139e+01,8.668381003196502732e+00,1.444662144593405984e+01
5.290658131626324945e+01,8.377400043374962024e+00,1.396119523978809340e+01
5.292258451690337751e+01,8.247207025788199530e+00,1.347513666162671520e+01
5.293858771754350556e+01,8.243050025394618174e+00,1.289297151974037803e+01
5.295459091818363362e+01,7.966885242864940153e+00,1.231138658051933454e+01
5.297059411882376168e+01,7.852458183132524638e+00,1.172329236262000940e+01
5.298659731946388973e+01,7.758053675190214271e+00,1.121546419349161283e+01
5.300260052010401779e+01,7.722482117509216870e+00,1.068871274551711359e+01
5.301860372074414585e+01,7.660813335268089830e+00,1.012589601019392660e+01
5.303460692138427390e+01,7.642501210111194432e+00,9.729755615530265800e+00
5.305061012202440196e+01,7.508659800369281712e+00,9.216114530796488680e+00
5.306661332266453002e+01,7.471920095313200783e+00,8.689573644034389588e+00
5.308261652330465807e+01,7.477262875042494983e+00,8.334982101266946941e+00
5.309861972394478613e+01,7.454107151298227762e+00,7.878624410898574126e+00
5.311462292458491419e+01,7.476878063639626149e+00,7.395209557963244862e+00
5.313062612522504224e+01,7.325572757476984442e+00,7.008649827172291680e+00
5.314662932586517030e+01,7.451820888096222006e+00,6.678443833745097535e+00
5.316263252650529836e+01,7.457395844175690236e+00,6.286832699502542532e+00
5.317863572714542642e+01,7.547063138623103740e+00,6.108331843757556889e+00
5.319463892778555447e+01,7.642836648571615932e+00,5.781782417810648944e+00
5.321064212842568253e+01,7.582375417092556802e+00,5.495923888673264202e+00
5.322664532906581059e+01,7.581050781467705946e+00,5.247656226060384732e+00
5.324264852970593864e+01,7.777050674133024977e+00,4.911068295848240339e+00
5.325865173034606670e+01,7.814127687273159317e+00,4.736904002808378422e+00
5.327465493098619476e+01,7.879111215046690653e+00,4.593913578610981929e+00
5.329065813162632281e+01,7.957714719695743177e+00,4.240656908838867700e+00
5.330666133226645087e+01,7.975398570460081160e+00,4.168103140611640001e+00
5.332266453290657893e+01,8.044848004088095195e+00,3.946006129250833716e+00
5.333866773354670698e+01,8.142027910549757053e+00,3.801632376557323667e+00
5.335467093418683504e+01,8.314273920143207874e+00,3.672040058073131608e+00
5.337067413482696310e+01,8.352331714556006759e+00,3.406940890750203454e+00
5.338667733546709115e+01,8.522543655279918084e+00,3.324234098484887046e+00
5.340268053610721921e+01,8.713355660792476698e+00,3.227263676255830216e+00
5.341868373674734727e+01,8.775820590041560010e+00,3.107883892637400614e+00
5.343468693738747533e+01,8.965803182286977702e+00,2.911919396682066896e+00
5.345069013802760338e+01,9.019093733304858418e+00,2.861582719866814895e+00
5.346669333866773144e+01,9.080633044692522304e+00,2.940860325673029685e+00
5.348269653930785950e+01,9.365585840665584527e+00,2.820041159945267495e+00
5.349869973994798755e+01,9.402650934707510899e+00,2.727127965791508846e+00
5.351470294058811561e+01,9.615640823916628221e+00,2.642568438516413654e+00
5.353070614122824367e+01,9.776313160746783026e+00,2.643395017764468946e+00
5.354670934186837172e+01,9.935307232037843050e+00,2.603340512680952568e+00
5.356271254250849978e+01,1.011227652618372197e+01,2.484824406119948481e+00
5.357871574314862784e+01,1.025011802616244161e+01,2.404935444246078191e+00
5.359471894378875589e+01,1.030636315388228219e+01,2.488489644274139323e+00
5.361072214442888395e+01,1.051221928631944280e+01,2.427616545174171137e+00
5.362672534506901201e+01,1.069558004255097572e+01,2.397787394810433348e+00
5.364272854570914006e+01,1.097342567194483820e+01,2.448490294279899615e+00
5.365873174634926812e+01,1.108068273740228271e+01,2.407851570783224204e+00
5.367473494698939618e+01,1.125918877716135924e+01,2.409546144841873350e+00
5.369073814762952424e+01,1.140727679853668164e+01,2.439122590874955421e+00
5.370674134826965229e+01,1.166535699019220118e+01,2.370663529589270624e+00
5.372274454890978035e+01,1.189492919873110566e+01,2.410988170262870600e+00
5.373874774954990841e+01,1.196399012538315887e+01,2.457926961190880721e+00
5.375475095019003646e+01,1.223703943458936472e+01,2.534270514561833387e+00
5.377075415083016452e+01,1.241362534432012943e+01,2.594740066182473548e+00
5.378675735147029258e+01,1.263924795978882187e+01,2.555099113148354917e+00
5.380276055211042063e+01,1.280809288723582462e+01,2.724751137793266942e+00
5.381876375275054869e+01,1.292588225139616220e+01,2.784898089714076708e+00
5.383476695339067675e+01,1.318130333804518095e+01,2.844437935165775588e+00
5.385077015403080480e+01,1.339044664595074607e+01,2.935591134419185622e+00
5.386677335467093286e+01,1.364548557814342011e+01,2.901529830392788334e+00
5.388277655531106092e+01,1.371783663163707878e+01,3.086078434127267123e+00
5.389877975595118897e+01,1.394140844213321451e+01,3.182382578999133571e+00
5.391478295659131703e+01,1.422762386172246707e+01,3.349295340943431398e+00
5.393078615723144509e+01,1.433821950519160637e+01,3.507852786440129211e+00
5.394678935787157315e+01,1.449661362145522325e+01,3.681458223136310437e+00
5.396279255851170120e+01,1.468078136205621043e+01,3.986679355895325294e+00
5.397879575915182926e+01,1.495830990455927534e+01,4.120115717434205571e+00
